username,Action,Adventure,Comedy,Drama,Ecchi,Fantasy,Hentai,Horror,Mahou Shoujo,Mecha,Music,Mystery,Psychological,Romance,Sci-Fi,Slice of Life,Sports,Supernatural,Thriller
toastaro,5.85,6.175,6.222222222222222,6.10126582278481,3.0,6.193548387096774,,6.111111111111111,5.0,5.666666666666667,5.75,5.705882352941177,6.346153846153846,6.27027027027027,5.421052631578948,6.042553191489362,6.111111111111111,5.9375,6.0
Thomas15,3.6785714285714284,3.5925925925925926,3.375,3.8,4.0,3.6538461538461537,,5.0,,3.0,4.0,4.090909090909091,3.9285714285714284,3.7,3.36,3.2857142857142856,3.0,3.6363636363636362,3.7142857142857144
JewellVenah,5.864035087719298,5.863636363636363,6.532894736842105,6.2032967032967035,4.2,5.725806451612903,,3.75,7.25,5.333333333333333,6.5,5.627906976744186,5.773809523809524,5.67948717948718,5.673469387755102,6.383333333333334,6.0,5.64,5.931034482758621
beckhazel,6.351851851851852,7.1063829787234045,6.3474576271186445,7.25,5.096153846153846,6.327956989247312,,4.5,7.321428571428571,2.0,6.28125,7.103448275862069,6.69811320754717,6.598039215686274,5.714285714285714,6.4921875,6.2727272727272725,6.746376811594203,6.131578947368421
Sylveeonn12,8.476190476190476,9.5,7.2,8.375,,8.363636363636363,,7.25,,6.0,9.0,8.083333333333334,7.888888888888889,8.0,7.666666666666667,8.875,8.25,7.333333333333333,9.0
victorsam93,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
DACHero,8.665853658536586,8.780000000000001,8.016666666666667,8.562068965517241,8.5,8.648717948717948,,7.357142857142857,9.325,9.0,10.0,8.811764705882354,8.554166666666667,8.096774193548388,8.625,8.104166666666666,,8.558064516129033,8.627777777777778
dokai,7.137254901960785,6.928571428571429,7.733333333333333,7.830508474576271,9.0,7.264705882352941,,7.333333333333333,6.666666666666667,7.545454545454546,7.5,7.178571428571429,7.87037037037037,7.55,7.595238095238095,7.892857142857143,,7.02,8.11111111111111
Diddybop,7.2560975609756095,7.0,5.425925925925926,8.486842105263158,1.0,6.125,,9.0,,7.5,,9.25,7.625,5.65625,7.958333333333333,6.5,,7.764705882352941,9.166666666666666
Memerickian,7.241176470588234,7.354166666666667,7.584444444444445,7.496551724137932,7.722222222222223,6.914285714285714,,,4.5,,6.0,6.3875,7.475,7.770370370370371,7.8,7.69,,7.715384615384616,7.4
JuneCoffee,3.6698564593301435,3.677685950413223,3.6815286624203822,4.014084507042254,3.8333333333333335,3.82,,3.6666666666666665,4.0,3.9444444444444446,4.1,3.6666666666666665,3.9,4.1415094339622645,3.6176470588235294,4.262295081967213,3.8,3.954954954954955,3.3333333333333335
bot42069,7.6461538461538465,7.632857142857143,7.591975308641975,7.776859504132231,7.211111111111111,7.581690140845071,,6.928571428571429,,7.2,7.95,7.901999999999999,7.678947368421052,7.301020408163265,7.818181818181818,7.663366336633663,7.954545454545455,7.739024390243903,8.0
zaizui,0.5757575757575758,0.0,2.947619047619048,1.8194444444444444,0.0,1.3333333333333333,,0.0,3.0,0.0,6.466666666666666,2.216666666666667,0.8800000000000001,2.881818181818182,0.0,4.270370370370371,0.0,1.0333333333333334,1.7600000000000002
Diiego162,7.528571428571429,8.042307692307691,8.109375,8.097674418604651,7.125,7.851162790697675,,6.833333333333333,,,9.666666666666666,7.722222222222222,7.714285714285714,7.894339622641509,8.73,8.666666666666666,8.0,8.463636363636365,9.5
D4rk3us,7.352564102564102,7.422018348623853,7.324137931034483,7.69205298013245,6.433333333333334,7.043859649122807,,3.3333333333333335,,7.0,7.833333333333333,6.671428571428572,7.030612244897959,7.5397727272727275,7.267441860465116,7.858208955223881,7.676470588235294,7.0182926829268295,6.98
Kenkorio,6.109756097560975,5.137096774193548,6.226315789473684,7.116071428571429,6.636363636363637,5.344827586206897,,6.083333333333333,8.5,6.604166666666667,6.6,7.378048780487805,7.528301886792453,6.052083333333333,5.661538461538462,6.4326923076923075,7.625,6.6521739130434785,6.904761904761905
EasternWarrior,6.853448275862069,7.681034482758621,6.636363636363637,7.625,6.966666666666667,6.991379310344827,,6.648148148148148,8.5,5.875,,7.1875,7.727941176470588,7.513888888888889,7.18,7.125,8.772727272727273,6.833333333333333,8.241379310344827
Vadrone,6.875,7.375,6.809523809523809,7.366666666666666,6.75,7.555555555555555,,3.0,8.0,6.5,8.5,5.75,7.416666666666667,7.3,6.35,7.0,7.571428571428571,6.2727272727272725,7.75
BrightOne,8.52,8.0,8.25,8.8,7.5,7.96,,8.625,,,,9.125,8.590909090909092,8.277777777777779,8.714285714285714,8.607142857142858,8.0,8.75,8.727272727272727
coldwaffles,2.9504950495049505,2.9705882352941178,2.9204545454545454,3.3506493506493507,2.611111111111111,3.175438596491228,,3.4,3.0,3.3076923076923075,3.875,3.422222222222222,3.56140350877193,3.142857142857143,3.236111111111111,3.4814814814814814,2.8421052631578947,3.1857142857142855,3.423076923076923
nekojiru,8.3,8.925925925925926,7.650793650793651,8.3375,4.75,8.870967741935484,,7.869565217391305,9.8,,8.0,8.3,7.647058823529412,7.430769230769231,9.0,8.245283018867925,7.8,7.863636363636363,9.0
UwUDylan,4.914285714285713,5.7890243902439025,4.187868852459017,6.406,4.336065573770491,5.019999999999997,0.0,5.447058823529411,5.815384615384615,4.838461538461539,4.8066666666666675,6.752459016393441,7.001408450704224,4.559565217391304,4.9338461538461535,4.7444444444444445,1.9666666666666668,5.628971962616823,7.81304347826087
BringMeSomeSalt,6.552941176470588,6.666666666666667,6.516891891891892,7.193717277486911,5.928571428571429,6.482758620689655,1.0,5.575757575757576,7.125,6.956521739130435,6.775,7.204545454545454,7.205607476635514,6.637931034482759,6.577464788732394,7.0663507109004735,5.25,7.02,6.738095238095238
Oliwa,7.375,7.3125,6.637931034482759,8.209677419354838,5.5,6.981481481481482,,7.5,9.0,7.388888888888889,8.0,8.454545454545455,8.5,7.333333333333333,7.609375,7.571428571428571,,7.444444444444445,9.0
PlatinumFap,1.0661157024793388,0.9672131147540983,1.9191919191919191,2.067415730337079,3.3142857142857145,1.2881355932203389,0.0,1.3157894736842106,0.0,0.29411764705882354,3.0,3.489795918367347,2.8043478260869565,2.875,1.0208333333333333,2.235294117647059,0.7142857142857143,2.458823529411765,0.42105263157894735
PulpGodd,7.830357142857143,7.714285714285714,7.928571428571429,7.75,7.903846153846154,7.706521739130435,7.909090909090909,8.2,9.0,7.4,,7.861111111111111,8.333333333333334,7.808333333333334,7.875,7.861702127659575,7.5,7.892307692307693,8.375
jafen,7.7857142857142865,6.277777777777778,5.6909090909090905,7.857575757575757,5.6,6.819047619047619,,7.366666666666667,,7.35,5.8,7.969230769230769,7.905882352941177,7.838095238095238,6.314285714285715,7.311764705882354,,7.792857142857143,8.1
Liebscher,7.276190476190475,7.208695652173913,6.56,7.104166666666667,5.8,7.30357142857143,,7.385714285714285,,1.7,7.6000000000000005,7.091304347826087,6.095000000000001,6.376470588235295,6.990909090909091,6.777777777777778,,6.9523809523809526,7.209090909090909
Kipkluif,6.055555555555555,7.0,6.4,6.5,6.5,6.333333333333333,,8.0,5.333333333333333,,6.4,6.833333333333333,6.071428571428571,6.133333333333334,5.5,6.239130434782608,6.166666666666667,6.5,7.0
Vaf,7.086666666666666,7.171428571428571,6.7,7.920338983050847,6.757142857142857,7.215384615384616,,7.040000000000001,8.7,7.4,,7.76875,7.758620689655173,7.3125,6.99047619047619,8.041666666666668,7.442857142857143,7.5840000000000005,8.216666666666667
naught,5.418103448275862,4.814084507042254,5.445901639344262,6.108771929824561,4.733333333333333,4.780681818181818,,5.24375,5.166666666666666,7.013333333333334,5.5,5.76,6.056060606060607,5.6069767441860465,5.796491228070176,5.05,4.75,5.174242424242424,5.3310344827586205
D4lton,7.889743589743591,7.121739130434783,8.084000000000001,8.940000000000001,6.875,7.385714285714286,,8.666666666666666,,9.5,,9.158333333333333,8.754545454545454,8.833333333333334,9.110000000000001,8.469230769230768,8.919999999999998,7.535000000000001,9.825
guelerme,6.2239130434782615,6.409375,6.411764705882353,7.042253521126761,5.142857142857143,6.949999999999999,,6.245454545454546,6.0,5.083333333333333,9.35,7.064285714285715,6.551851851851853,6.086206896551724,7.211111111111112,7.26,7.06,6.706666666666667,6.6
Bandi,5.407692307692308,6.992307692307692,6.8474576271186445,6.866666666666666,6.739130434782608,5.665909090909091,5.25,5.583333333333333,7.25,6.0,8.5,6.554545454545455,7.6000000000000005,6.821428571428571,6.865384615384615,6.99,5.333333333333333,6.8812500000000005,7.0
Maliona,7.509009009009009,7.439024390243903,7.492647058823529,8.26063829787234,7.5,7.446969696969697,,6.864,9.25,6.875,7.25,8.29814814814815,8.00909090909091,7.5,7.3125,7.709677419354839,7.944444444444445,7.982278481012658,8.096153846153847
A1ayna,6.423076923076923,6.419354838709677,6.125,6.8375,5.0,6.872340425531915,,6.478260869565218,8.0,6.357142857142857,6.333333333333333,6.913043478260869,6.969230769230769,6.607142857142857,6.604651162790698,7.052631578947368,7.0,6.463414634146342,6.608695652173913
mochiko,7.826086956521739,7.666666666666667,7.228346456692913,7.834482758620689,6.714285714285714,7.576923076923077,,8.142857142857142,7.5,7.75,7.176470588235294,7.5,7.829268292682927,7.465346534653466,7.75,7.365853658536586,7.6,7.627118644067797,8.0625
Soemwriter,7.43921568627451,7.4125,7.000909090909092,7.885074626865672,5.95,7.372254335260115,,7.291666666666667,8.14,7.2,8.33157894736842,7.7594594594594595,8.211111111111112,7.233695652173912,7.4125,7.736585365853658,7.155555555555556,7.572727272727273,8.888235294117646
BackPack,7.444186046511629,6.7,6.376666666666667,7.665789473684212,7.375,8.3,,7.942857142857142,,9.75,,7.5,7.057142857142857,6.642857142857143,7.79090909090909,8.6,3.876923076923077,6.886956521739131,8.145454545454545
Suspiria,5.741116751269035,5.616,5.4688995215311005,6.572614107883817,5.538461538461538,5.8930817610062896,3.75,5.860759493670886,7.027027027027027,6.708333333333333,6.625,6.6239316239316235,6.362903225806452,6.2846715328467155,6.261682242990654,6.360655737704918,5.545454545454546,6.141025641025641,6.386363636363637
Agent9,8.487951807228916,8.807142857142857,7.8392857142857135,8.911475409836065,8.3,8.83731343283582,,8.9,,8.966666666666667,4.95,8.15,8.468,7.662162162162163,8.487179487179487,7.6378378378378375,9.8,8.131428571428572,9.011111111111111
victor9886,4.660344827586207,5.125,4.832876712328767,6.693548387096774,5.125,5.191489361702128,,4.2,,4.0,,6.25,5.444444444444445,4.888888888888889,3.033333333333333,5.818181818181818,5.15,4.492,9.0
emiliooo,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VictorSaiki,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KitsukoKi,3.923076923076923,3.871794871794872,4.037037037037037,4.113207547169812,4.2,3.926829268292683,,0.0,,4.333333333333333,3.0,3.772727272727273,4.173913043478261,4.0,3.789473684210526,3.5625,3.0,3.8484848484848486,4.083333333333333
Seushe,8.233962264150943,8.3,8.450000000000003,8.553731343283582,8.342857142857142,8.443137254901961,,8.633333333333333,9.1,,7.840000000000001,8.842105263157894,8.896296296296297,8.402631578947368,8.26923076923077,8.575,8.4,8.169047619047618,9.023076923076923
gabichou,0.43478260869565216,0.0,0.0,0.0,0.0,0.6153846153846154,,0.0,,1.0909090909090908,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0
jinlan,6.5895833333333345,7.821212121212122,6.375675675675675,7.4890410958904114,6.433333333333333,7.426530612244899,,4.93,,4.2,7.133333333333333,7.268888888888891,5.968965517241379,6.621212121212121,7.109090909090909,7.928571428571431,8.291666666666666,6.882,6.485714285714287
NinjaNirvana,6.690816326530608,6.737410071942448,6.489029535864978,7.11301775147929,5.9678571428571425,6.635664335664336,,6.429729729729731,6.675000000000001,6.633333333333334,6.569565217391304,7.080555555555556,7.3675324675324685,6.667961165048546,6.604395604395604,6.858267716535432,4.900000000000001,6.908474576271185,7.277419354838709
AlmightyBismarck,6.810313901345289,7.156028368794327,6.481516587677724,8.141176470588237,5.265591397849464,7.164779874213836,0.4,7.190322580645161,6.362499999999999,6.666666666666667,7.5,8.287500000000001,8.392105263157895,6.7676470588235285,6.780597014925372,7.248437500000001,6.997368421052631,7.279069767441862,8.746153846153847
TheWatcherMG,6.994475138121547,6.842307692307692,6.685792349726776,7.195266272189349,6.290322580645161,6.662650602409639,0.0,7.821428571428571,,5.4,8.055555555555555,7.381578947368421,7.6923076923076925,6.8584905660377355,7.190476190476191,7.075949367088608,7.0813953488372094,7.056179775280899,7.733333333333333
NHL2004,7.951515151515151,7.388571428571428,7.624242424242426,8.245161290322581,7.475,7.881578947368421,,7.845454545454545,,8.8,7.6000000000000005,8.29642857142857,8.106250000000001,7.5227272727272725,8.395,7.905882352941175,7.0,8.137837837837838,8.255555555555555
LordFudge,7.104395604395604,6.980392156862745,7.292553191489362,7.608695652173913,7.676470588235294,7.428571428571429,,6.45,,7.0,7.214285714285714,7.791666666666667,7.197916666666667,7.7924528301886795,6.6477272727272725,7.63,7.138888888888889,7.365384615384615,7.529411764705882
Miabyss,6.855828220858895,7.0588235294117645,6.975609756097561,7.540816326530612,6.486111111111111,6.9511111111111115,0.0,7.220338983050848,4.833333333333333,7.647058823529412,8.0,7.481132075471698,7.515151515151516,7.128,7.243697478991597,7.52,7.666666666666667,7.122994652406417,7.545454545454546
Autumn,6.071428571428571,6.794117647058823,7.133663366336633,7.447916666666667,7.214285714285714,6.878787878787879,,6.25,7.0,7.5,7.75,5.884615384615385,6.590909090909091,7.221153846153846,6.458333333333333,7.244318181818182,6.916666666666667,6.866666666666666,5.75
Sckarr,7.6875,7.619999999999999,7.856756756756757,7.571428571428573,6.066666666666666,7.547368421052631,,6.7749999999999995,,7.449999999999999,7.275,6.658823529411764,7.25,7.426666666666667,6.699999999999999,7.759090909090909,8.944444444444445,7.306896551724138,7.346153846153846
yunahon,2.9642857142857144,2.9166666666666665,3.206896551724138,3.358974358974359,,3.5,,3.5,4.0,2.0,3.0,3.5714285714285716,3.40625,3.0,2.6875,3.357142857142857,3.0,3.4,3.3636363636363638
RogueTofu,7.488372093023256,8.058823529411764,7.0,7.632575757575758,6.464285714285714,7.489130434782608,5.5,7.375,7.75,8.166666666666666,7.5625,7.7125,7.75,7.338888888888889,7.5625,7.154867256637168,7.18,7.384615384615385,7.961538461538462
forgottentaco,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathless,7.39,7.444444444444445,7.257575757575758,7.73,6.2,7.685185185185185,,8.5,7.5,6.0,9.0,8.0,8.11111111111111,7.846153846153846,6.4,7.875,9.0,7.256756756756757,7.642857142857143
TewPaqs,7.08058608058608,7.134920634920635,7.2843601895734595,7.22463768115942,6.852941176470588,7.086956521739131,,6.2,6.0,6.75,7.380952380952381,7.077669902912621,6.98989898989899,7.157575757575757,7.0636363636363635,7.380952380952381,7.655172413793103,7.19496855345912,7.224489795918367
AndrexUltimate,6.784347826086958,6.546052631578948,6.685384615384615,7.207382550335568,6.673333333333334,6.573684210526316,,7.095999999999999,,5.745454545454546,8.209999999999999,7.263265306122449,7.414893617021278,6.906122448979591,6.884782608695652,6.880722891566266,6.519999999999999,7.33586956521739,7.038095238095237
bigdripperbrownboy,7.179166666666666,7.553571428571429,6.626666666666666,7.05128205128205,6.459999999999999,7.488235294117648,,6.3,,9.4,6.2,7.538888888888888,6.521428571428571,6.2125,6.942857142857143,6.866666666666667,6.640000000000001,6.812903225806452,6.75
Aeruk,8.041025641025637,7.95121951219512,7.693506493506492,7.795454545454542,7.4125,7.656363636363634,0.15000000000000002,7.129411764705883,6.0,8.05,8.077777777777778,7.764444444444444,7.794736842105263,7.3126984126984125,7.546153846153847,7.807142857142855,7.6875,7.843939393939391,8.035714285714286
jahver,4.5111940298507465,4.331428571428572,4.490683229813665,5.118055555555555,4.363636363636363,4.165517241379311,,4.083333333333334,6.0,4.806451612903226,7.0,5.512820512820513,5.540983606557377,4.423076923076923,4.972477064220183,6.0256410256410255,5.75,4.6835443037974684,5.333333333333334
Saudade,7.613207547169812,7.324137931034483,6.829411764705883,7.496428571428572,5.916666666666667,7.496774193548387,4.333333333333333,7.852941176470588,7.0,7.5,6.8,7.324390243902439,7.439534883720929,7.2178571428571425,7.316666666666666,7.36388888888889,6.566666666666667,7.624444444444445,7.476190476190476
rainypaws,7.405172413793103,7.8,7.666666666666667,7.770833333333333,6.142857142857143,7.92,,7.8125,9.0,6.625,5.571428571428571,7.854838709677419,7.838709677419355,7.652777777777778,6.346153846153846,7.7936507936507935,6.2,8.207317073170731,7.875
lodgingzeus,8.203448275862067,8.28125,8.065306122448979,8.410526315789472,7.8999999999999995,8.372972972972974,,7.5,,7.833333333333333,9.7,8.208695652173912,8.153571428571428,7.757142857142856,8.041666666666666,8.014285714285714,9.4,8.082499999999998,9.133333333333333
FullmetalBaka,7.345360824742268,7.271739130434782,6.920454545454546,7.530612244897959,6.428571428571429,7.509615384615385,,6.888888888888889,8.5,7.25,7.25,7.444444444444445,7.386792452830188,6.877777777777778,7.267857142857143,7.090909090909091,,7.2265625,7.576923076923077
Azuriye,7.814814814814815,7.56,8.08235294117647,8.44,7.3125,7.653333333333333,,8.75,8.0,8.5,9.0,8.083333333333334,8.444444444444445,7.75,8.75,8.2,7.5,8.291666666666666,8.4
Mellorin3e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevgm,6.767716535433071,7.566666666666667,6.912000000000001,7.768421052631579,7.581818181818181,7.483760683760684,,5.277777777777778,8.1,9.166666666666668,8.633333333333333,8.358620689655172,8.540625,7.46829268292683,6.3,7.970000000000001,4.0200000000000005,7.511111111111111,8.545454545454545
Sekikunotameni,5.254385964912281,5.513888888888889,5.53953488372093,5.5,4.735294117647059,5.085365853658536,3.6315789473684212,4.631578947368421,4.833333333333333,6.642857142857143,5.25,5.891891891891892,5.5,4.043010752688172,5.267605633802817,5.16,5.166666666666667,5.333333333333333,5.266666666666667
LarzLmao,5.282500000000001,3.723809523809524,4.215217391304349,4.948148148148149,3.2666666666666666,3.395918367346939,,4.357142857142857,5.0,4.9350000000000005,2.5833333333333335,4.0,5.08918918918919,4.132258064516129,5.154054054054054,4.645454545454546,6.5,5.9096153846153845,5.076470588235294
crazydarkness,7.314814814814815,7.009090909090909,6.901960784313726,7.72463768115942,5.95,7.4324324324324325,,5.944444444444445,,8.0,5.5,7.886363636363637,7.5344827586206895,6.529411764705882,7.257575757575758,6.6,8.125,7.512820512820513,6.863636363636363
Mikpon,7.777777777777778,7.811594202898551,7.730337078651686,8.043010752688172,6.478260869565218,7.51948051948052,,7.25,,7.444444444444445,9.25,7.631578947368421,8.32258064516129,7.378787878787879,7.638297872340425,8.159090909090908,8.75,7.295454545454546,8.909090909090908
